The depths have been converted from SS-S410S times using 20 second
PREM and have been corrected for upper mantle velocity structure
using HMSL-S06, except with 6 degree blocks rather than 4 degress.
Please see Houser et al. (2008) Determination and analysis of long-wavelength transition zone structure using SS precursors, GJI, 174, 178-194. for details
 longitude  latitude  depth from average (km)  error (km)  average depth (km)
  337.5  61.9000015 -24.3131409  3.41230774  410.48761
  348.399994  61.0999985 -6.94311523  3.70071411  410.48761
  2.  61.7000008 -12.2601318  6.30166626  410.48761
  10.  63.5 -9.53787231  4.42192078  410.48761
  21.2000008  63.4000015  3.89837646  8.38157654  410.48761
  33.0999985  62.2999992 -1.878479  16.4352722  410.48761
  42.7999992  61.2999992 -24.3963013  12.3868256  410.48761
  55.2999992  62.2000008 -5.05856323  15.1526337  410.48761
  64.  63.7000008  11.3908081  2.9876709  410.48761
  76.5  64.5  9.67160034  6.98042297  410.48761
  88.1999969  63.  2.95620728  7.84120178  410.48761
  97.8000031  63.9000015 -8.24462891  5.1240387  410.48761
  109.5  63.2999992 -10.4876099  5.11381531  410.48761
  118.199997  61.9000015 -1.93649292  8.44242859  410.48761
  133.300003  61.2999992  9.58285522  6.89076233  410.48761
  142.800003  61.9000015 -12.7051086  3.65950012  410.48761
  155.699997  61.9000015 -9.00494385  11.2841034  410.48761
  164.100006  62.4000015  6.02142334  2.15409851  410.48761
  172.199997  61.9000015  5.60879517  2.00576782  410.48761
  183.399994  56.2999992 -6.08901978  1.91113281  410.48761
  192.100006  57.0999985 -0.452697754  2.49842834  410.48761
  202.199997  56.7999992  6.08016968  3.59320068  410.48761
  212.699997  57.4000015  17.5760803  5.59944153  410.48761
  220.199997  57.4000015  13.7953491  11.1607819  410.48761
  229.100006  57.2999992 -0.915039062  8.00790405  410.48761
  240.899994  56.4000015  13.378479  2.58473206  410.48761
  248.100006  58.0999985  1.45629883  7.96704102  410.48761
  257.799988  55.7000008 -6.23132324  10.850296  410.48761
  269.399994  57.4000015  5.4906311  5.68540955  410.48761
  275.5  56.4000015  0.222473145  4.63330078  410.48761
  285.200012  57.0999985 -3.76382446  9.31684875  410.48761
  296.399994  58.2999992 -2.63540649  3.37956238  410.48761
  306.200012  57.7000008 -12.0089417  3.80363464  410.48761
  313.  57.7000008 -10.6716003  4.74409485  410.48761
  322.5  57.7999992 -2.25695801  2.77462769  410.48761
  332.200012  57.7000008 -4.62817383  3.73654175  410.48761
  342.100006  57.5 -10.4876099  3.03027344  410.48761
  350.  57.2999992  5.37246704  3.36195374  410.48761
  359.  58.2999992  2.48544312  5.50518799  410.48761
  6.4000001  57.7999992 -12.7892456  12.8683472  410.48761
  20.7999992  56.9000015 -8.69537354  17.738327  410.48761
  26.  57.0999985  8.38467407  26.5857086  410.48761
  38.5999985  58.2999992 -13.9587097  9.04754639  410.48761
  45.2999992  58.2000008 -10.8948669  19.5339813  410.48761
  55.7999992  57.9000015  0.662719727  3.32511902  410.48761
  61.9000015  58.5 -1.52868652  3.13168335  410.48761
  73.3000031  57.7999992  0.838897705  29.2026672  410.48761
  85.  57. -3.47491455  7.69084167  410.48761
  89.5999985  57.5999985 -4.22515869  9.47555542  410.48761
  101.300003  57.2000008 -3.12783813  20.1999664  410.48761
  112.900002  56.4000015  2.16156006  6.29069519  410.48761
  121.5  57.9000015 -3.21536255  5.1025238  410.48761
  132.300003  57.2999992 -1.52868652  3.45106506  410.48761
